-0.004593	0.043455	-0.047264	-0.009785	-0.037636	0.001078	0.002895	0.000419	-0.017389	-0.051038	0.042065	0.007841	0.036698	0.034156	0.004999	0.035147	-0.017127	0.052650	0.026616	0.044404	0.024981	0.023135	0.039876	0.006898	-0.019159	0.013639	0.072114	-0.011832	0.059754	-0.041735	0.050425	-0.054380	0.070903	0.036899	0.089818	-0.029364	0.090475	-0.028602	-0.057975	0.039811	-0.061864	0.039544	0.017061	0.076190	-0.071313	0.019465	0.102663	0.002129	0.104734	0.019500	0.053022	0.062391	0.131937	-0.002873	0.121275	-0.052435	0.122001	-0.050991	0.140856	-0.043477	0.140913	-0.043802	0.071475	-0.084816	0.164237	-0.032663	0.153789	-0.075778	0.097983	-0.103034	0.172684	-0.067242	0.120587	-0.114573	0.120685	-0.113364	0.175225	-0.116409	0.185893	-0.100236	0.204597	-0.092316	0.200583	-0.024427	0.241644	-0.048253	0.237629	-0.012680	0.237495	-0.013644	0.256650	-0.040663	0.241935	-0.081870	0.294498	-0.058676	0.317987	-0.037303	0.329459	-0.023761	0.236285	-0.107866	0.169012	-0.139933	0.223256	-0.159220	0.031051	-0.084111	0.316011	0.027325	0.127166	-0.139905	0.189562	-0.164380	0.061931	-0.123037	0.241029	-0.159342	0.270858	-0.129689	0.365436	0.003214	
-0.001496	0.009614	-0.010263	-0.001757	-0.008314	0.000681	0.000270	0.000298	-0.004171	-0.010073	0.007841	0.004156	0.007097	0.007986	0.000457	0.007995	-0.003956	0.011188	0.005005	0.010062	0.004582	0.005633	0.007679	0.002271	-0.004438	0.003307	0.014515	-0.001529	0.011921	-0.007885	0.009953	-0.010558	0.014290	0.008712	0.018261	-0.005242	0.018399	-0.005080	-0.012483	0.008525	-0.013280	0.008475	0.003084	0.016279	-0.015175	0.004340	0.020971	0.001423	0.021417	0.005091	0.010476	0.014166	0.027167	0.000382	0.024900	-0.010117	0.025058	-0.009808	0.029049	-0.008214	0.029061	-0.008283	0.014393	-0.016958	0.034008	-0.005918	0.031788	-0.015057	0.019990	-0.020810	0.035791	-0.013243	0.024773	-0.023251	0.024795	-0.022995	0.036329	-0.023653	0.038588	-0.020232	0.042551	-0.018551	0.041708	-0.004176	0.050401	-0.009218	0.049551	-0.001690	0.049523	-0.001894	0.053575	-0.007613	0.050455	-0.016337	0.061585	-0.011427	0.066560	-0.006905	0.068990	-0.004038	0.049263	-0.021841	0.035026	-0.028619	0.046503	-0.032700	0.005869	-0.016801	0.066142	0.006780	0.026171	-0.028610	0.039375	-0.033788	0.012387	-0.025032	0.050262	-0.032725	0.056581	-0.026462	0.076608	0.001674	
-0.004077	0.039643	-0.043086	-0.008921	-0.034243	0.000985	0.002694	0.000377	-0.015689	-0.046524	0.036698	0.007097	0.040490	0.030960	0.004712	0.032049	-0.015608	0.048076	0.024421	0.040487	0.022942	0.021084	0.036428	0.006303	-0.017407	0.012474	0.065928	-0.010774	0.054665	-0.038007	0.046170	-0.049515	0.064801	0.033611	0.082024	-0.026732	0.082623	-0.026038	-0.052853	0.036332	-0.056400	0.036088	0.015626	0.069573	-0.065022	0.017771	0.093716	0.001945	0.095605	0.017763	0.048449	0.056912	0.120370	-0.002604	0.110654	-0.047736	0.111322	-0.046419	0.128491	-0.039576	0.128543	-0.039871	0.065334	-0.077212	0.149783	-0.029731	0.140266	-0.068991	0.089456	-0.093802	0.157476	-0.061213	0.110038	-0.104308	0.110128	-0.103207	0.159785	-0.105981	0.169500	-0.091257	0.186535	-0.084040	0.182878	-0.022231	0.220266	-0.043926	0.216611	-0.011533	0.216488	-0.012411	0.233930	-0.037014	0.220534	-0.074530	0.268392	-0.053413	0.289781	-0.033948	0.300228	-0.021617	0.215386	-0.098199	0.154133	-0.127396	0.203523	-0.144955	0.028569	-0.076569	0.287982	0.024901	0.116031	-0.127368	0.172844	-0.149655	0.056655	-0.112003	0.219706	-0.145067	0.246867	-0.118068	0.332988	0.002946	
-0.005578	0.039522	-0.043082	-0.008337	-0.034818	0.001483	0.001741	0.000680	-0.017143	-0.045173	0.034156	0.007986	0.030960	0.038698	0.002753	0.032316	-0.016114	0.047196	0.022153	0.040874	0.020501	0.021789	0.033882	0.007208	-0.018374	0.012658	0.063182	-0.009685	0.051957	-0.036949	0.043480	-0.048437	0.062104	0.034634	0.079327	-0.025671	0.079927	-0.024976	-0.052880	0.035989	-0.056341	0.035758	0.014225	0.068883	-0.064721	0.017861	0.091040	0.003060	0.092936	0.018896	0.045764	0.057891	0.117745	-0.001484	0.108001	-0.046706	0.108671	-0.045384	0.125868	-0.038529	0.125920	-0.038825	0.062631	-0.076187	0.147199	-0.028661	0.137664	-0.067992	0.086788	-0.092801	0.154904	-0.060201	0.107410	-0.103322	0.107501	-0.102218	0.157227	-0.105033	0.166952	-0.090298	0.184020	-0.083074	0.180372	-0.021136	0.217837	-0.042864	0.214174	-0.010419	0.214052	-0.011298	0.231519	-0.035947	0.218081	-0.073544	0.266046	-0.052387	0.287470	-0.032892	0.297935	-0.020540	0.212933	-0.097254	0.151596	-0.126459	0.201053	-0.144046	0.025867	-0.075492	0.285667	0.026059	0.113419	-0.126425	0.170336	-0.148742	0.053948	-0.111002	0.217254	-0.144154	0.244470	-0.117158	0.330751	0.004066	
0.000708	0.003870	-0.003872	-0.001084	-0.002630	-0.000013	0.000903	-0.000087	-0.000342	-0.004690	0.004999	0.000457	0.004712	0.002753	0.013233	0.001418	-0.001069	0.005023	0.003757	0.003728	0.003708	0.001810	0.004967	0.000380	-0.000813	0.001236	0.007718	-0.001102	0.006713	-0.003527	0.005952	-0.004558	0.007609	0.002843	0.009131	-0.002510	0.009182	-0.002447	-0.004637	0.003537	-0.005006	0.003509	0.002352	0.006783	-0.005905	0.001614	0.010157	0.000017	0.010327	0.001409	0.006132	0.004955	0.012506	-0.000378	0.011645	-0.004357	0.011708	-0.004238	0.013221	-0.003635	0.013225	-0.003661	0.007662	-0.006960	0.015099	-0.002768	0.014259	-0.006232	0.009781	-0.008423	0.015779	-0.005540	0.011593	-0.009350	0.011601	-0.009253	0.015978	-0.009493	0.016838	-0.008192	0.018344	-0.007550	0.018019	-0.002108	0.021315	-0.004020	0.020993	-0.001166	0.020982	-0.001243	0.022519	-0.003412	0.021341	-0.006715	0.025556	-0.004855	0.027443	-0.003138	0.028364	-0.002051	0.020887	-0.008801	0.015479	-0.011383	0.019839	-0.012934	0.004422	-0.006915	0.027284	0.002050	0.012122	-0.011380	0.017130	-0.013349	0.006901	-0.010031	0.021268	-0.012944	0.023662	-0.010555	0.031252	0.000115	
-0.005642	0.040601	-0.044575	-0.008642	-0.035903	0.001476	0.001842	0.000680	-0.017493	-0.046420	0.035147	0.007995	0.032049	0.032316	0.001418	0.043707	-0.016686	0.048902	0.022854	0.041679	0.021232	0.022137	0.034865	0.007201	-0.018992	0.013066	0.064590	-0.010040	0.053195	-0.037742	0.044570	-0.049440	0.063510	0.035012	0.080984	-0.026276	0.081592	-0.025570	-0.054883	0.037348	-0.058478	0.037107	0.014804	0.071514	-0.067194	0.018525	0.092873	0.002899	0.094797	0.018982	0.046912	0.058617	0.119989	-0.001720	0.110105	-0.047639	0.110779	-0.046301	0.128245	-0.039337	0.128297	-0.039638	0.064017	-0.077607	0.149910	-0.029313	0.140224	-0.069257	0.088554	-0.094476	0.157727	-0.061350	0.109489	-0.105162	0.109580	-0.104043	0.160079	-0.106877	0.169961	-0.091911	0.187288	-0.084577	0.183582	-0.021681	0.221621	-0.043749	0.217902	-0.010797	0.217778	-0.011690	0.235519	-0.036720	0.221876	-0.074896	0.270577	-0.053409	0.292337	-0.033613	0.302965	-0.021069	0.216646	-0.098976	0.154346	-0.128653	0.204579	-0.146518	0.026636	-0.076943	0.290507	0.026257	0.115587	-0.128618	0.173379	-0.151290	0.055194	-0.112983	0.221037	-0.146630	0.248674	-0.119191	0.336293	0.003921	
0.003380	-0.020683	0.023706	0.004382	0.019048	-0.000763	-0.000518	-0.000421	0.009338	0.023419	-0.017127	-0.003956	-0.015608	-0.016114	-0.001069	-0.016686	0.056247	-0.033738	-0.011010	-0.020888	-0.010246	-0.011043	-0.016987	-0.003555	0.010629	-0.006915	-0.031732	0.005078	-0.026075	0.018844	-0.021791	0.024660	-0.031199	-0.017324	-0.039873	0.013141	-0.040174	0.012790	0.029774	-0.019865	0.031672	-0.019739	-0.007110	-0.038039	0.036297	-0.009923	-0.045781	-0.001353	-0.046734	-0.009346	-0.022943	-0.029062	-0.059253	0.000949	-0.054348	0.023756	-0.054683	0.023092	-0.063357	0.019635	-0.063383	0.019784	-0.031443	0.038649	-0.074113	0.014659	-0.069307	0.034496	-0.043637	0.047031	-0.078001	0.030568	-0.054037	0.052339	-0.054082	0.051783	-0.079171	0.053188	-0.084078	0.045749	-0.092685	0.042105	-0.090839	0.010867	-0.109734	0.021829	-0.107886	0.005461	-0.107825	0.005904	-0.116638	0.018337	-0.109865	0.037300	-0.134055	0.026628	-0.144863	0.016792	-0.150142	0.010561	-0.107266	0.049261	-0.076317	0.064008	-0.101272	0.072881	-0.012873	0.038320	-0.143954	-0.012946	-0.057064	0.063993	-0.085771	0.075254	-0.027064	0.056226	-0.109448	0.072937	-0.123174	0.059302	-0.166697	-0.001851	
-0.008108	0.060639	-0.067863	-0.013266	-0.054166	0.001911	0.002934	0.000924	-0.025725	-0.069661	0.052650	0.011188	0.048076	0.047196	0.005023	0.048902	-0.033738	0.138872	0.034458	0.061314	0.032225	0.032227	0.052238	0.010008	-0.028919	0.019711	0.095793	-0.015507	0.079054	-0.056233	0.066376	-0.073436	0.094217	0.050769	0.119881	-0.039366	0.120774	-0.038329	-0.084395	0.057382	-0.089928	0.057010	0.022940	0.110065	-0.103432	0.028411	0.137358	0.003512	0.140178	0.027158	0.069833	0.085385	0.177218	-0.003295	0.162707	-0.070774	0.163697	-0.068808	0.189361	-0.058580	0.189438	-0.059022	0.094938	-0.114838	0.221185	-0.043858	0.206965	-0.102548	0.131016	-0.139635	0.232687	-0.090927	0.161785	-0.155341	0.161919	-0.153696	0.236149	-0.157851	0.250668	-0.135842	0.276132	-0.125062	0.270672	-0.032637	0.326574	-0.065072	0.321109	-0.016644	0.320926	-0.017956	0.347002	-0.054740	0.326962	-0.110843	0.398532	-0.079269	0.430509	-0.050169	0.446127	-0.031734	0.319273	-0.146232	0.227704	-0.189866	0.301537	-0.216119	0.039977	-0.113866	0.427819	0.037815	0.170741	-0.189822	0.255677	-0.223138	0.081974	-0.166846	0.325729	-0.216284	0.366341	-0.175940	0.495106	0.004991	
-0.002583	0.028320	-0.030684	-0.006436	-0.024252	0.000677	0.002120	0.000233	-0.010871	-0.033264	0.026616	0.005005	0.024421	0.022153	0.003757	0.022854	-0.011010	0.034458	0.027542	0.028244	0.016808	0.014990	0.026422	0.004439	-0.012166	0.008916	0.047423	-0.007692	0.039393	-0.027067	0.033347	-0.035260	0.046622	0.023877	0.058866	-0.019041	0.059291	-0.018547	-0.037590	0.025954	-0.040131	0.025779	0.011424	0.049708	-0.046307	0.012662	0.067181	0.001356	0.068526	0.012605	0.034991	0.040446	0.086145	-0.001878	0.079231	-0.033984	0.079708	-0.033046	0.091923	-0.028178	0.091959	-0.028388	0.046982	-0.054961	0.107070	-0.021176	0.100300	-0.049108	0.064143	-0.066768	0.112546	-0.043570	0.078786	-0.074244	0.078849	-0.073461	0.114187	-0.075431	0.121100	-0.064948	0.133223	-0.059811	0.130617	-0.015841	0.157218	-0.031274	0.154617	-0.008231	0.154530	-0.008855	0.166938	-0.026358	0.157412	-0.053046	0.191456	-0.038024	0.206673	-0.024174	0.214105	-0.015402	0.153749	-0.069886	0.110160	-0.090672	0.145307	-0.103166	0.020807	-0.054508	0.205393	0.017691	0.083049	-0.090655	0.123474	-0.106512	0.040797	-0.079724	0.156823	-0.103245	0.176145	-0.084023	0.237410	0.002072	
-0.007118	0.051114	-0.055919	-0.010905	-0.045126	0.001783	0.002330	0.000824	-0.022075	-0.058730	0.044404	0.010062	0.040487	0.040874	0.003728	0.041679	-0.020888	0.061314	0.028244	0.064944	0.026757	0.027942	0.044053	0.009053	-0.023818	0.016322	0.081881	-0.012859	0.067383	-0.048052	0.056434	-0.062891	0.080488	0.044409	0.102716	-0.033491	0.103490	-0.032594	-0.068746	0.046775	-0.073253	0.046472	0.018594	0.089553	-0.084180	0.023175	0.117841	0.003600	0.120285	0.024048	0.059387	0.074457	0.152310	-0.002272	0.139738	-0.060647	0.140597	-0.058944	0.162799	-0.050094	0.162865	-0.050477	0.081154	-0.098714	0.190334	-0.037354	0.178025	-0.088127	0.112344	-0.120165	0.200277	-0.078074	0.138964	-0.133747	0.139082	-0.132322	0.203277	-0.135948	0.215831	-0.116924	0.237858	-0.107602	0.233147	-0.027645	0.281507	-0.055698	0.276780	-0.013809	0.276622	-0.014944	0.299173	-0.046765	0.281828	-0.095298	0.343744	-0.067984	0.371402	-0.042818	0.384912	-0.026872	0.275180	-0.125906	0.195999	-0.163614	0.259844	-0.186316	0.033688	-0.097821	0.369075	0.033287	0.146719	-0.163572	0.220191	-0.192381	0.069942	-0.143666	0.280759	-0.186456	0.315892	-0.151599	0.427277	0.004894	
